session_id,student_id,duration_seconds,tab_switches,blur_events,fullscreen_exits,avg_blur_duration_ms,max_blur_duration_ms,total_idle_ms,typing_gaps_avg_sec,mouse_outside_count,copy_attempts,paste_attempts,devtools_attempts,screenshot_attempts,has_f12,has_alt_tab,has_win_d_p,has_prt_scr,has_f11_f5,has_escape,label
SES_01031,STU_8758,3600,3,3,0,5017,6216,78240,5.58,3,8,8,0,0,0,0,0,0,0,0,1
SES_01032,STU_1849,3600,0,0,0,548,1645,58582,12.06,2,4,3,0,0,0,0,0,0,0,0,1
SES_01033,STU_6256,3600,0,0,0,0,0,8200,1.5,1,0,0,0,0,0,0,0,0,0,0,0
SES_01034,STU_2580,3600,0,0,0,0,0,10265,1.42,1,0,0,0,0,0,0,0,0,0,0,0
SES_01035,STU_5997,3600,0,1,0,301,1018,11109,1.8,0,0,0,0,0,0,0,0,0,0,0,0
SES_01036,STU_2033,3600,0,1,0,361,575,12450,3.19,1,0,0,0,0,0,0,0,0,0,0,0
SES_01037,STU_5205,3600,1,1,0,298,1395,91074,5.33,1,0,0,0,11,0,0,0,1,0,0,1
SES_01038,STU_6460,3600,0,1,0,587,1787,127171,10.49,1,9,5,0,0,0,0,0,0,0,0,1
SES_01039,STU_1058,3600,0,4,0,18685,29633,148077,11.82,2,0,0,0,0,0,0,0,0,0,0,1
SES_01040,STU_7175,3600,0,0,0,0,0,9282,0.49,1,0,0,0,0,0,0,0,0,0,0,0
SES_01041,STU_5084,3600,0,0,0,0,0,14360,2.16,0,0,0,0,0,0,0,0,0,0,0,0
SES_01042,STU_2729,3600,0,0,0,0,0,135614,10.16,0,0,0,1,0,0,0,0,0,1,0,1
SES_01043,STU_5255,3600,0,0,0,0,0,12678,3.04,0,0,0,0,0,0,0,0,0,1,0,0
SES_01044,STU_5710,3600,1,3,1,1828,2280,9222,1.78,0,0,0,0,0,0,0,0,0,1,0,0
SES_01045,STU_3014,3600,0,1,0,500,500,31597,24.99,1,0,0,0,0,0,0,1,0,0,0,1
SES_01046,STU_9033,3600,2,2,0,6973,10547,74994,12.47,3,9,8,0,0,0,0,0,0,0,0,1
SES_01047,STU_9041,3600,0,0,0,0,0,41983,10.17,0,0,0,0,0,0,0,0,0,1,0,1
SES_01048,STU_3341,3600,12,17,4,4546,8364,51955,13.69,3,1,1,0,0,0,0,0,0,0,0,1
SES_01049,STU_4620,3600,6,7,0,2873,3870,116571,16.23,5,1,0,0,0,0,0,0,0,0,0,1
SES_01050,STU_7931,3600,0,0,0,0,0,13784,1.37,1,0,0,0,0,0,0,0,0,0,0,0
SES_01051,STU_3992,3600,0,1,0,500,500,141406,19.58,1,0,0,0,0,0,0,1,0,0,0,1
SES_01052,STU_7296,3600,23,26,2,4515,9751,121148,13.13,6,2,2,0,0,0,0,0,0,0,0,1
SES_01053,STU_9748,3600,2,0,0,41,963,93968,24.07,0,0,0,0,6,0,0,0,1,0,0,1
SES_01054,STU_5087,3600,2,2,1,1173,2104,6942,3.2,1,0,0,0,0,0,0,0,1,0,0,0
SES_01055,STU_9209,3600,0,1,0,399,1355,14569,0.37,1,0,0,0,0,0,0,0,1,0,0,0
SES_01056,STU_3364,3600,0,1,0,208,1007,6769,2.64,0,0,0,0,0,0,0,0,1,0,0,0
SES_01057,STU_4758,3600,0,0,0,0,0,141235,17.99,0,0,0,0,0,0,0,0,0,1,0,1
SES_01058,STU_7010,3600,0,1,0,216,431,13557,1.71,0,0,0,0,0,0,0,0,0,1,0,0
SES_01059,STU_7503,3600,3,2,0,9886,16947,99940,13.32,3,3,3,1,4,0,0,0,0,0,0,1
SES_01060,STU_5135,3600,0,0,0,294,615,50118,18.13,16,0,0,0,0,0,0,0,0,0,0,1
SES_01061,STU_5585,3600,19,21,2,2061,7076,139563,17.34,3,0,1,0,2,0,0,0,0,0,0,1
SES_01062,STU_7397,3600,0,1,0,240,940,8926,1.36,0,0,0,0,0,0,0,0,0,0,0,0
SES_01063,STU_7121,3600,2,3,1,9042,11204,49218,24.65,1,6,2,0,4,0,0,0,0,0,0,1
SES_01064,STU_1942,3600,4,4,1,7254,11827,76024,12.22,4,3,6,0,0,0,0,0,0,0,0,1
SES_01065,STU_1719,3600,0,1,0,418,1051,1594,1.95,1,0,0,0,0,0,0,0,0,0,0,0
SES_01066,STU_2789,3600,0,0,0,0,0,3725,0.85,1,0,0,0,0,0,0,0,0,0,0,0
SES_01067,STU_2689,3600,0,1,0,528,1630,116345,24.19,0,8,5,0,0,0,0,0,0,0,0,1
SES_01068,STU_2684,3600,0,0,0,23,879,88159,16.5,2,6,9,0,2,0,0,0,0,0,0,1
SES_01069,STU_4637,3600,0,1,0,224,953,12313,1.39,0,0,0,0,0,0,0,0,0,0,0,0
SES_01070,STU_6058,3600,0,0,0,0,0,5697,0.6,0,0,0,0,0,0,0,0,0,0,0,0
SES_01071,STU_9200,3600,0,0,0,0,0,1558,1.37,0,0,0,0,0,0,0,0,0,0,0,0
SES_01072,STU_9247,3600,0,0,0,0,0,12890,0.45,1,0,0,0,0,0,0,0,0,0,0,0
SES_01073,STU_4391,3600,0,0,0,0,0,3010,0.65,0,0,0,0,0,0,0,0,0,0,0,0
SES_01074,STU_1021,3600,1,3,2,9780,14691,37385,14.71,6,2,3,0,0,0,0,0,0,0,0,1
SES_01075,STU_2961,3600,7,9,0,1609,2538,56792,18.31,2,0,1,0,0,0,0,0,0,0,0,1
SES_01076,STU_8577,3600,15,18,5,9549,20095,14322,21.3,20,5,2,1,0,0,0,0,0,0,0,1
SES_01077,STU_3465,3600,3,3,0,2043,3341,89723,9.42,6,10,4,0,0,0,0,0,0,0,0,1
SES_01078,STU_7533,3600,9,9,0,1559,2101,72746,7.44,1,0,1,0,0,0,0,0,0,0,0,1
SES_01079,STU_6568,3600,1,1,0,1000,1000,31332,19.21,1,0,0,0,0,0,1,0,0,0,0,1
SES_01080,STU_5759,3600,0,0,0,0,0,4375,0.56,0,0,0,0,0,0,1,0,0,0,0,0
SES_01081,STU_8604,3600,1,4,1,22075,34678,148940,15.47,0,0,0,0,0,0,0,0,0,0,0,1
SES_01082,STU_6971,3600,0,1,0,451,1096,1020,1.8,1,0,0,0,0,0,0,0,0,0,0,0
SES_01083,STU_9571,3600,0,1,0,67,148,12426,1.29,1,0,0,0,0,0,0,0,0,0,0,0
SES_01084,STU_9857,3600,0,1,0,105,817,11641,2.79,0,0,0,0,0,0,0,0,0,0,0,0
SES_01085,STU_9350,3600,0,0,0,0,0,5324,1.61,1,0,0,0,0,0,0,0,0,0,0,0
SES_01086,STU_8389,3600,0,1,0,500,500,18064,17.31,1,0,0,0,1,0,0,1,0,0,0,1
SES_01087,STU_6965,3600,13,19,3,6299,16048,42851,9.06,11,1,5,0,0,0,0,0,0,0,0,1
SES_01088,STU_7817,3600,0,1,0,322,586,12400,2.41,1,0,0,0,0,0,0,0,0,0,0,0
SES_01089,STU_3667,3600,2,1,0,678,1960,68542,24.36,1,0,0,0,7,0,0,0,1,0,0,1
SES_01090,STU_8846,3600,0,0,0,0,0,3945,1.46,0,0,0,0,0,0,0,0,1,0,0,0
SES_01091,STU_2578,3600,0,0,0,0,0,9973,1.77,0,0,0,0,0,0,0,0,1,0,0,0
SES_01092,STU_1632,3600,8,8,0,2843,4122,59992,14.87,2,1,1,0,1,0,0,0,0,0,0,1
SES_01093,STU_7176,3600,0,1,0,425,621,4634,3.4,1,0,0,0,0,0,0,0,0,0,0,0
SES_01094,STU_2343,3600,0,1,0,52,813,12103,1.85,0,0,0,0,0,0,0,0,0,0,0,0
SES_01095,STU_7356,3600,0,0,0,0,0,114696,9.97,1,0,0,1,0,1,0,0,0,0,0,1
SES_01096,STU_2526,3600,0,1,0,101,872,10512,2.31,0,0,0,0,0,1,0,0,0,0,0,0
SES_01097,STU_5236,3600,0,1,0,23,1012,12489,2.71,0,0,0,0,0,1,0,0,0,0,0,0
SES_01098,STU_1418,3600,1,5,0,19024,26715,96231,13.29,2,0,0,0,0,0,0,0,0,0,0,1
SES_01099,STU_4752,3600,0,0,0,0,0,11396,1.38,1,0,0,0,0,0,0,0,0,0,0,0
SES_01100,STU_9328,3600,0,1,0,63,558,10927,1.26,1,0,0,0,0,0,0,0,0,0,0,0
SES_01101,STU_3138,3600,0,1,0,29,933,7381,2.98,0,0,0,0,0,0,0,0,0,0,0,0
SES_01102,STU_5272,3600,0,0,0,0,0,67656,19.24,1,0,0,0,0,1,0,0,0,0,0,1
SES_01103,STU_1439,3600,0,0,0,0,0,54813,19.68,0,0,0,0,0,0,0,0,0,1,0,1
SES_01104,STU_9559,3600,2,3,2,13931,30952,114889,22.78,2,0,0,0,0,0,0,0,0,0,0,1
SES_01105,STU_1126,3600,21,25,4,3906,5625,137526,11.74,9,2,1,0,0,0,0,0,0,0,0,1
SES_01106,STU_8320,3600,0,1,0,400,677,5623,0.74,0,0,0,0,0,0,0,0,0,0,0,0
SES_01107,STU_9347,3600,0,0,0,0,0,12437,2.82,1,0,0,0,0,0,0,0,0,0,0,0
SES_01108,STU_6510,3600,1,1,1,4724,6925,88855,18.86,2,4,5,0,5,0,0,0,0,0,0,1
SES_01109,STU_8685,3600,0,0,0,0,0,29497,7.8,0,0,0,0,0,0,0,0,0,1,0,1
SES_01110,STU_9880,3600,2,0,0,504,672,16135,10.38,1,0,0,0,9,0,0,0,1,0,0,1
SES_01111,STU_1987,3600,0,0,0,0,0,13210,2.7,0,0,0,0,0,0,0,0,1,0,0,0
SES_01112,STU_3668,3600,0,1,0,500,500,134379,12.31,1,0,0,0,0,0,0,1,0,0,0,1
SES_01113,STU_5955,3600,0,1,0,256,1041,6085,3.38,0,0,0,0,0,0,0,1,0,0,0,0
SES_01114,STU_5482,3600,2,3,1,8439,12303,119850,13.7,3,2,3,0,0,0,0,0,0,0,0,1
SES_01115,STU_9459,3600,0,0,0,0,0,11383,2.9,1,0,0,0,0,0,0,0,0,0,0,0
SES_01116,STU_6204,3600,0,0,0,0,0,4403,2.22,1,0,0,0,0,0,0,0,0,0,0,0
SES_01117,STU_8020,3600,0,0,0,0,0,10666,1.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_01118,STU_2189,3600,1,2,1,1483,1937,4713,2.2,0,0,0,0,0,0,0,0,0,0,0,0
SES_01119,STU_6334,3600,0,1,0,294,470,5360,3.3,1,0,0,0,0,0,0,0,0,0,0,0
SES_01120,STU_8814,3600,0,1,0,52,597,12936,2.68,1,0,0,0,0,0,0,0,0,0,0,0
SES_01121,STU_1970,3600,0,0,0,479,931,114469,6.97,13,0,0,0,0,0,0,0,0,0,0,1
SES_01122,STU_3616,3600,0,5,0,30305,41233,82302,8.01,1,0,0,0,2,0,0,0,0,0,0,1
SES_01123,STU_9905,3600,0,0,0,0,0,7593,0.68,1,0,0,0,0,0,0,0,0,0,0,0
SES_01124,STU_9557,3600,12,12,4,4094,10009,95199,14.91,15,0,0,0,0,0,0,0,0,0,0,1
SES_01125,STU_4431,3600,1,1,0,808,2059,134424,12.03,0,0,0,0,5,0,0,0,1,0,0,1
SES_01126,STU_5224,3600,0,0,0,0,0,1695,2.99,0,0,0,0,0,0,0,0,1,0,0,0
SES_01127,STU_9641,3600,2,1,1,556,614,6593,3.38,1,0,0,0,0,0,0,0,1,0,0,0
SES_01128,STU_1719,3600,0,0,0,455,974,73096,22.57,18,0,0,0,0,0,0,0,0,0,0,1
SES_01129,STU_4153,3600,2,1,0,6376,13318,145971,9.04,1,5,5,0,4,0,0,0,0,0,0,1
SES_01130,STU_2767,3600,0,0,1,0,0,24967,20.75,0,0,0,0,0,0,0,0,0,0,1,1
SES_01131,STU_3892,3600,6,6,0,1159,1806,60356,15.19,3,1,1,0,2,0,0,0,0,0,0,1
SES_01132,STU_9104,3600,1,1,0,1000,1000,113090,19.34,1,0,0,1,1,0,1,0,0,0,0,1
SES_01133,STU_8585,3600,0,1,0,320,639,1932,1.91,0,0,0,0,0,0,1,0,0,0,0,0
SES_01134,STU_9954,3600,0,0,0,0,0,101167,5.64,1,0,0,0,1,1,0,0,0,0,0,1
SES_01135,STU_1445,3600,1,3,1,1967,2034,8385,2.38,0,0,0,0,0,1,0,0,0,0,0,0
SES_01136,STU_6946,3600,0,0,0,0,0,36061,13.99,0,0,0,0,0,0,0,0,0,1,0,1
SES_01137,STU_3305,3600,0,1,0,420,778,6715,0.9,1,0,0,0,0,0,0,0,0,1,0,0
SES_01138,STU_8033,3600,0,1,0,500,500,123303,21.71,1,0,0,0,2,0,0,1,0,0,0,1
SES_01139,STU_7545,3600,0,0,0,0,0,12978,1.66,1,0,0,0,0,0,0,1,0,0,0,0
SES_01140,STU_9238,3600,0,1,0,491,928,4049,1.86,1,0,0,0,0,0,0,1,0,0,0,0
SES_01141,STU_5422,3600,1,3,1,1672,2039,1043,1.29,1,0,0,0,0,0,0,1,0,0,0,0
SES_01142,STU_7041,3600,0,0,0,0,0,1820,2.09,0,0,0,0,0,0,0,1,0,0,0,0
SES_01143,STU_3613,3600,4,7,0,2759,5762,133277,19.12,3,0,2,0,5,0,0,0,1,0,0,1
SES_01144,STU_7953,3600,1,3,1,1589,1967,4642,1.72,0,0,0,0,0,0,0,0,1,0,0,0
SES_01145,STU_7005,3600,0,1,0,11,1759,79276,8.22,1,4,10,0,0,0,0,0,0,0,0,1
SES_01146,STU_3115,3600,0,1,0,297,665,10107,2.64,1,0,0,0,0,0,0,0,0,0,0,0
SES_01147,STU_7619,3600,0,0,0,0,0,5971,1.14,0,0,0,0,0,0,0,0,0,0,0,0
SES_01148,STU_4251,3600,0,1,0,471,667,3397,2.32,1,0,0,0,0,0,0,0,0,0,0,0
SES_01149,STU_7013,3600,0,1,0,132,315,7426,2.53,1,0,0,0,0,0,0,0,0,0,0,0
SES_01150,STU_1048,3600,1,1,0,1000,1000,87429,19.3,1,0,0,0,0,0,1,0,0,0,0,1
SES_01151,STU_7156,3600,0,1,0,177,797,17596,8.08,14,0,0,0,0,0,0,0,0,0,0,1
SES_01152,STU_6111,3600,0,0,0,0,0,11490,2.06,1,0,0,0,0,0,0,0,0,0,0,0
SES_01153,STU_6921,3600,0,0,0,0,0,78320,19.89,1,0,0,0,0,1,0,0,0,0,0,1
SES_01154,STU_9188,3600,2,4,3,18494,37966,89661,17.13,4,0,0,1,2,0,0,0,0,0,0,1
SES_01155,STU_9850,3600,2,2,1,9132,15656,117827,10.47,2,2,2,0,4,0,0,0,0,0,0,1
SES_01156,STU_9072,3600,3,1,1,8103,13040,112554,6.96,1,4,2,0,6,0,0,0,0,0,0,1
SES_01157,STU_6349,3600,1,1,0,1000,1000,25462,6.76,1,0,0,0,2,0,1,0,0,0,0,1
SES_01158,STU_8329,3600,0,0,0,0,0,9851,2.09,1,0,0,0,0,0,1,0,0,0,0,0
SES_01159,STU_2067,3600,2,1,1,858,1823,1728,1.9,0,0,0,0,0,0,1,0,0,0,0,0
SES_01160,STU_6287,3600,2,2,1,953,1840,3556,2.34,0,0,0,0,0,0,1,0,0,0,0,0
SES_01161,STU_9360,3600,1,3,1,1177,2061,8018,3.42,0,0,0,0,0,0,1,0,0,0,0,0
SES_01162,STU_2750,3600,0,0,0,0,0,2460,3.05,0,0,0,0,0,0,1,0,0,0,0,0
SES_01163,STU_2582,3600,4,4,1,7754,10685,132372,17.66,5,9,7,0,0,0,0,0,0,0,0,1
SES_01164,STU_9204,3600,0,0,0,0,0,13860,2.33,1,0,0,0,0,0,0,0,0,0,0,0
SES_01165,STU_6846,3600,2,2,0,3976,5339,47709,10.23,7,4,8,0,0,0,0,0,0,0,0,1
SES_01166,STU_6496,3600,0,1,0,338,1196,14427,3.37,0,0,0,0,0,0,0,0,0,0,0,0
SES_01167,STU_5206,3600,0,1,0,242,777,1248,1.14,0,0,0,0,0,0,0,0,0,0,0,0
SES_01168,STU_4966,3600,0,1,0,378,1219,12871,0.79,1,0,0,0,0,0,0,0,0,0,0,0
SES_01169,STU_9923,3600,0,1,0,352,1902,24712,18.13,1,6,3,0,0,0,0,0,0,0,0,1
SES_01170,STU_7327,3600,0,1,0,185,726,4552,0.72,1,0,0,0,0,0,0,0,0,0,0,0
SES_01171,STU_7101,3600,0,0,0,0,0,11436,2.33,1,0,0,0,0,0,0,0,0,0,0,0
SES_01172,STU_6667,3600,0,0,0,0,0,144441,10.41,0,0,0,0,0,0,0,0,0,1,0,1
SES_01173,STU_6241,3600,0,0,0,0,0,9677,1.44,1,0,0,0,0,0,0,0,0,1,0,0
SES_01174,STU_3895,3600,2,1,1,707,1657,7240,0.83,0,0,0,0,0,0,0,0,0,1,0,0
SES_01175,STU_6968,3600,0,1,0,318,354,2501,2.6,0,0,0,0,0,0,0,0,0,1,0,0
SES_01176,STU_7114,3600,0,0,0,0,0,15182,7.2,1,0,0,0,0,1,0,0,0,0,0,1
SES_01177,STU_9173,3600,1,1,0,1000,1000,32788,22.28,1,0,0,1,0,0,1,0,0,0,0,1
SES_01178,STU_5086,3600,0,0,0,0,0,42064,22.26,0,0,0,0,0,0,0,0,0,1,0,1
SES_01179,STU_3613,3600,0,0,0,0,0,8764,0.56,1,0,0,0,0,0,0,0,0,1,0,0
SES_01180,STU_3876,3600,4,2,2,8182,13057,44489,9.9,6,2,3,0,0,0,0,0,0,0,0,1
SES_01181,STU_3224,3600,1,2,1,1403,1783,7513,2.75,0,0,0,0,0,0,0,0,0,0,0,0
SES_01182,STU_2339,3600,0,0,0,0,0,129773,9.22,1,0,0,1,0,1,0,0,0,0,0,1
SES_01183,STU_4291,3600,2,1,1,4901,6965,87605,8.24,2,4,4,0,5,0,0,0,0,0,0,1
SES_01184,STU_6815,3600,0,0,0,91,501,58638,18.0,18,0,0,1,0,0,0,0,0,0,0,1
SES_01185,STU_1687,3600,1,1,1,638,1395,10862,2.51,1,0,0,0,0,0,0,0,0,0,0,0
SES_01186,STU_4918,3600,0,1,0,15,392,3983,0.55,1,0,0,0,0,0,0,0,0,0,0,0
SES_01187,STU_3696,3600,2,1,1,615,785,6564,0.38,1,0,0,0,0,0,0,0,0,0,0,0
SES_01188,STU_7441,3600,0,0,0,0,0,10890,0.98,1,0,0,0,0,0,0,0,0,0,0,0
SES_01189,STU_9421,3600,0,0,1,0,0,105445,14.73,0,0,0,0,1,0,0,0,0,0,1,1
SES_01190,STU_6370,3600,0,1,0,142,453,12913,0.57,1,0,0,0,0,0,0,0,0,0,1,0
SES_01191,STU_8836,3600,0,1,0,176,1096,14264,2.74,1,0,0,0,0,0,0,0,0,0,1,0
SES_01192,STU_4309,3600,1,1,0,1000,1000,99171,20.55,1,0,0,0,0,0,1,0,0,0,0,1
SES_01193,STU_7336,3600,2,3,1,1488,2151,4700,3.45,0,0,0,0,0,0,1,0,0,0,0,0
SES_01194,STU_3696,3600,15,17,0,2148,3770,86870,23.02,1,0,0,0,0,0,0,0,0,0,0,1
SES_01195,STU_7771,3600,2,3,1,1592,2484,1259,0.85,0,0,0,0,0,0,0,0,0,0,0,0
SES_01196,STU_7470,3600,2,1,1,1110,1509,3119,1.19,1,0,0,0,0,0,0,0,0,0,0,0
SES_01197,STU_8088,3600,3,4,1,8268,12690,87744,15.83,4,3,2,0,0,0,0,0,0,0,0,1
SES_01198,STU_1009,3600,0,0,0,0,0,66962,9.85,0,0,0,0,0,0,0,0,0,1,0,1
SES_01199,STU_1550,3600,0,0,0,0,0,9014,1.6,1,0,0,0,0,0,0,0,0,1,0,0
SES_01200,STU_1891,3600,0,1,0,500,500,14453,8.64,1,0,0,0,0,0,0,1,0,0,0,1
SES_01201,STU_5483,3600,2,2,1,3881,11733,67603,23.95,3,5,5,0,2,0,0,0,0,0,0,1
SES_01202,STU_6875,3600,0,1,0,335,895,14916,1.26,0,0,0,0,0,0,0,0,0,0,0,0
SES_01203,STU_4443,3600,0,0,0,0,0,14818,1.45,1,0,0,0,0,0,0,0,0,0,0,0
SES_01204,STU_7489,3600,2,3,1,1588,1798,14055,1.64,1,0,0,0,0,0,0,0,0,0,0,0
SES_01205,STU_6007,3600,0,0,0,0,0,7062,1.89,0,0,0,0,0,0,0,0,0,0,0,0
SES_01206,STU_2053,3600,0,1,0,385,433,12109,3.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_01207,STU_9782,3600,1,0,0,951,2042,46416,6.35,2,0,0,0,4,0,0,0,1,0,0,1
SES_01208,STU_8835,3600,0,1,0,464,1041,13867,3.3,0,0,0,0,0,0,0,0,1,0,0,0
SES_01209,STU_4844,3600,0,0,0,0,0,10741,0.45,1,0,0,0,0,0,0,0,1,0,0,0
SES_01210,STU_4829,3600,1,0,0,959,1308,13577,17.14,0,0,0,0,6,0,0,0,1,0,0,1
SES_01211,STU_6612,3600,2,1,1,845,1029,7670,1.16,0,0,0,0,0,0,0,0,1,0,0,0
SES_01212,STU_6704,3600,0,1,0,434,570,14855,3.11,1,0,0,0,0,0,0,0,1,0,0,0
SES_01213,STU_3663,3600,0,0,0,0,0,10251,1.67,1,0,0,0,0,0,0,0,1,0,0,0
SES_01214,STU_1227,3600,0,0,0,0,0,12880,2.71,1,0,0,0,0,0,0,0,1,0,0,0
SES_01215,STU_9210,3600,0,1,0,18,126,5405,2.56,0,0,0,0,0,0,0,0,1,0,0,0
SES_01216,STU_8542,3600,0,1,0,275,399,10212,2.24,0,0,0,0,0,0,0,0,1,0,0,0
SES_01217,STU_8978,3600,0,1,0,236,947,1620,3.2,1,0,0,0,0,0,0,0,1,0,0,0
SES_01218,STU_7991,3600,1,1,1,1789,2360,2491,1.0,0,0,0,0,0,0,0,0,1,0,0,0
SES_01219,STU_9727,3600,0,1,0,500,500,112201,14.65,1,0,0,0,0,0,0,1,0,0,0,1
SES_01220,STU_2548,3600,0,1,0,267,460,1451,3.12,1,0,0,0,0,0,0,1,0,0,0,0
SES_01221,STU_7158,3600,1,3,1,7845,14720,18049,9.22,3,2,2,1,6,0,0,0,0,0,0,1
SES_01222,STU_7537,3600,1,2,1,5305,12784,71227,18.08,5,4,2,0,5,0,0,0,0,0,0,1
SES_01223,STU_5594,3600,0,0,0,0,0,63272,14.56,1,0,0,0,0,1,0,0,0,0,0,1
SES_01224,STU_7747,3600,0,1,0,299,390,3303,1.99,0,0,0,0,0,1,0,0,0,0,0,0
SES_01225,STU_6008,3600,1,5,1,27717,36292,60604,14.19,1,0,0,0,0,0,0,0,0,0,0,1
SES_01226,STU_5445,3600,0,0,0,0,0,3977,3.34,0,0,0,0,0,0,0,0,0,0,0,0
SES_01227,STU_8528,3600,1,2,1,1465,1842,14165,2.87,1,0,0,0,0,0,0,0,0,0,0,0
SES_01228,STU_4268,3600,0,0,0,0,0,1180,0.85,1,0,0,0,0,0,0,0,0,0,0,0
SES_01229,STU_7983,3600,8,9,1,1516,6382,93230,14.84,10,1,2,0,12,0,0,0,1,0,0,1
SES_01230,STU_3504,3600,0,0,0,0,0,8070,2.65,0,0,0,0,0,0,0,0,1,0,0,0
SES_01231,STU_8783,3600,0,1,0,146,862,11483,0.93,1,0,0,0,0,0,0,0,1,0,0,0
SES_01232,STU_9044,3600,0,0,0,0,0,3898,2.96,1,0,0,0,0,0,0,0,1,0,0,0
SES_01233,STU_7593,3600,2,2,1,1148,1150,8973,1.59,1,0,0,0,0,0,0,0,1,0,0,0
SES_01234,STU_6517,3600,0,1,0,258,926,10232,3.29,0,0,0,0,0,0,0,0,1,0,0,0
SES_01235,STU_7925,3600,0,1,0,14,963,4084,0.45,0,0,0,0,0,0,0,0,1,0,0,0
SES_01236,STU_8682,3600,0,0,0,0,0,105875,24.04,1,0,0,0,0,1,0,0,0,0,0,1
SES_01237,STU_6216,3600,0,1,0,190,721,9910,3.35,1,0,0,0,0,1,0,0,0,0,0,0
SES_01238,STU_2300,3600,0,1,0,372,770,13662,0.47,0,0,0,0,0,1,0,0,0,0,0,0
SES_01239,STU_7313,3600,1,1,0,1000,1000,145437,24.05,1,0,0,0,0,0,1,0,0,0,0,1
SES_01240,STU_7931,3600,15,19,3,4053,18355,51247,15.99,12,3,5,0,0,0,0,0,0,0,0,1
SES_01241,STU_3470,3600,1,3,1,1464,2346,9694,0.73,0,0,0,0,0,0,0,0,0,0,0,0
SES_01242,STU_3737,3600,0,0,0,0,0,14236,2.27,1,0,0,0,0,0,0,0,0,0,0,0
SES_01243,STU_5964,3600,0,0,0,0,0,13311,1.64,0,0,0,0,0,0,0,0,0,0,0,0
SES_01244,STU_3070,3600,1,1,0,1000,1000,17351,6.01,1,0,0,0,1,0,1,0,0,0,0,1
SES_01245,STU_9817,3600,0,0,0,0,0,4708,3.29,1,0,0,0,0,0,1,0,0,0,0,0
SES_01246,STU_1114,3600,14,20,4,9902,15415,120229,5.95,5,5,4,0,0,0,0,0,0,0,0,1
SES_01247,STU_6445,3600,0,0,0,0,0,1795,3.49,0,0,0,0,0,0,0,0,0,0,0,0
SES_01248,STU_6504,3600,0,1,0,341,357,12982,3.16,1,0,0,0,0,0,0,0,0,0,0,0
SES_01249,STU_1736,3600,2,4,3,24215,41009,142111,7.34,9,0,0,0,0,0,0,0,0,0,0,1
SES_01250,STU_4893,3600,7,9,2,4322,7443,148197,20.0,3,1,1,1,14,0,0,0,1,0,0,1
SES_01251,STU_7633,3600,1,2,1,747,1598,1861,2.19,1,0,0,0,0,0,0,0,1,0,0,0
SES_01252,STU_4743,3600,2,2,1,1882,2245,3440,1.77,0,0,0,0,0,0,0,0,1,0,0,0
SES_01253,STU_2872,3600,0,1,0,48,972,3730,2.52,1,0,0,0,0,0,0,0,1,0,0,0
SES_01254,STU_6977,3600,0,0,0,0,0,8525,3.24,1,0,0,0,0,0,0,0,1,0,0,0
SES_01255,STU_6190,3600,1,1,0,1000,1000,102104,8.12,1,0,0,1,0,0,1,0,0,0,0,1
SES_01256,STU_4839,3600,0,1,0,467,1396,10785,2.95,1,0,0,0,0,0,1,0,0,0,0,0
SES_01257,STU_7448,3600,15,15,0,2733,4529,70582,17.14,2,0,0,0,0,0,0,0,0,0,0,1
SES_01258,STU_7010,3600,0,1,0,403,777,10699,2.81,0,0,0,0,0,0,0,0,0,0,0,0
SES_01259,STU_8046,3600,0,0,0,0,0,10997,1.37,1,0,0,0,0,0,0,0,0,0,0,0
SES_01260,STU_4011,3600,5,8,1,4672,9419,75009,20.87,8,0,1,0,6,0,0,0,1,0,0,1
SES_01261,STU_1798,3600,0,1,0,500,500,54951,17.6,1,0,0,1,0,0,0,1,0,0,0,1
SES_01262,STU_6181,3600,5,5,0,2556,5403,72592,5.98,6,9,4,0,0,0,0,0,0,0,0,1
SES_01263,STU_2265,3600,0,1,0,72,278,7468,0.36,1,0,0,0,0,0,0,0,0,0,0,0
SES_01264,STU_8901,3600,3,3,1,6460,7744,97864,13.13,4,4,4,0,0,0,0,0,0,0,0,1
SES_01265,STU_5830,3600,0,0,0,0,0,12257,2.79,1,0,0,0,0,0,0,0,0,0,0,0
SES_01266,STU_4101,3600,0,0,0,0,0,11597,24.74,1,0,0,0,1,1,0,0,0,0,0,1
SES_01267,STU_3884,3600,0,0,0,0,0,10306,2.21,0,0,0,0,0,1,0,0,0,0,0,0
SES_01268,STU_5732,3600,3,2,0,10934,17651,120819,11.7,4,1,3,0,0,0,0,0,0,0,0,1
SES_01269,STU_1391,3600,0,0,0,0,0,77802,5.16,1,0,0,0,0,1,0,0,0,0,0,1
SES_01270,STU_3691,3600,2,3,1,1625,1923,13635,1.95,1,0,0,0,0,1,0,0,0,0,0,0
SES_01271,STU_2287,3600,0,0,0,0,0,9730,2.06,1,0,0,0,0,1,0,0,0,0,0,0
SES_01272,STU_4964,3600,0,1,0,91,810,12782,1.95,1,0,0,0,0,1,0,0,0,0,0,0
SES_01273,STU_9016,3600,0,0,0,0,0,8825,2.69,0,0,0,0,0,1,0,0,0,0,0,0
